"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","WEBER","057","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED","117,294","7.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","BEAVER","001","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, ASIAN - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","BEAVER","001","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, BLACK OR AFRICAN AMERICAN - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","BEAVER","001","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","9,837","27.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","BEAVER","001","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (PART OWNER)","82","54.0"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","BEAVER","001","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","9,919","13.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","BEAVER","001","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED","9","28.9"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","BEAVER","001","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","180,076","3.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","BEAVER","001","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED","188,767","7.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, AMERICAN INDIAN OR ALASKA NATIVE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","1,384","27.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (PART OWNER)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (TENANT)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,592","13.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED","752","28.9"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","89,941","3.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (TENANT)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","12,225","13.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - AREA OPERATED, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","313","26.8"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED","37,467","28.9"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","520,239","3.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MULTI-RACE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","KANE","025","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, BLACK OR AFRICAN AMERICAN - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","KANE","025","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","3,121","27.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","KANE","025","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (PART OWNER)","9,661","54.0"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","KANE","025","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","12,782","13.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","KANE","025","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","112,659","3.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","KANE","025","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","PIUTE","031","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","322","27.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","PIUTE","031","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","322","13.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","PIUTE","031","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","37,521","3.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","PIUTE","031","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MULTI-RACE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","PIUTE","031","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, AMERICAN INDIAN OR ALASKA NATIVE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","5,100","27.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (PART OWNER)","72","54.0"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","5,172","13.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - AREA OPERATED, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","72","26.8"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED","75","28.9"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","142,819","3.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WAYNE","055","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","1,596","27.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WAYNE","055","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (PART OWNER)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WAYNE","055","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (TENANT)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WAYNE","055","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","2,238","13.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WAYNE","055","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED","999","28.9"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WAYNE","055","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","40,123","3.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WAYNE","055","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED","42,361","7.3"
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","JUAB","023","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, AMERICAN INDIAN OR ALASKA NATIVE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","JUAB","023","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, BLACK OR AFRICAN AMERICAN - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","JUAB","023","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","JUAB","023","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (PART OWNER)"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","JUAB","023","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (TENANT)"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","JUAB","023","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","5,262",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","JUAB","023","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED","8,668",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","JUAB","023","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","255,182",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","JUAB","023","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","MILLARD","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, ASIAN - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","MILLARD","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","12,205",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","MILLARD","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (PART OWNER)","3,192",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","MILLARD","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","15,397",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","MILLARD","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED","555",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","MILLARD","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","551,295",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","MILLARD","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","MILLARD","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED","566,552",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, AMERICAN INDIAN OR ALASKA NATIVE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (PART OWNER)"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (TENANT)","228",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","8,326",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED","184",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","303,225",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","5,455",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (PART OWNER)","1,191",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (TENANT)","337",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","6,983",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED","369",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","178,725",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED","185,708",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, AMERICAN INDIAN OR ALASKA NATIVE - ACRES OPERATED","TOTAL","NOT SPECIFIED","380",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, ASIAN - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","9,812",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (PART OWNER)","2,854",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (TENANT)","82",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","12,748",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","332,886",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MULTI-RACE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED","345,023",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","EASTERN","60","CARBON","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, AMERICAN INDIAN OR ALASKA NATIVE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","EASTERN","60","CARBON","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","1,521",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","EASTERN","60","CARBON","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (PART OWNER)"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","EASTERN","60","CARBON","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (TENANT)"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","EASTERN","60","CARBON","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","2,835",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","EASTERN","60","CARBON","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED","5,612",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","EASTERN","60","CARBON","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","212,722",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","EASTERN","60","CARBON","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","EASTERN","60","DAGGETT","009","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","734",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","EASTERN","60","DAGGETT","009","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","734",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","EASTERN","60","DAGGETT","009","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","EASTERN","60","DAGGETT","009","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","EASTERN","60","DUCHESNE","013","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, AMERICAN INDIAN OR ALASKA NATIVE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","UTAH","49","EASTERN","60","DUCHESNE","013","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, ASIAN - ACRES OPERATED","TOTAL","NOT SPECIFIED","23",""
